date,goog_open,goog_high,goog_low,goog_close,goog_adj_close,goog_volume,ibm_open,ibm_high,ibm_low,ibm_close,ibm_adj_close,ibm_volume,ge_open,ge_high,ge_low,ge_close,ge_adj_close,ge_volume,tsla_open,tsla_high,tsla_low,tsla_close,tsla_adj_close,tsla_volume,aapl_open,aapl_high,aapl_low,aapl_close,aapl_adj_close,aapl_volume,open,high,low,close,2010-07-19 00:00:00
2010-08-02,1.060692833888533,1.0503140498372887,1.0643031996312382,1.0519756282921917,1.0519756282921917,0.4084696172405511,1.0045076708557965,1.0062892465758073,1.006855223449997,1.0074736270307065,1.007473671126029,0.7674105333428701,1.1147540983606556,1.1173676390773404,1.1271595715272977,1.122435020519836,1.1224347991864787,1.3737085566401075,0.9592886776186861,0.9424718651685392,0.9717973231357551,0.95481515289822,0.95481515289822,0.28879951739392723,1.0422602715780291,1.0508643492599856,1.083555835062128,1.0662512710266856,1.0662511948511069,0.4178280060674802,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-08-03,1.0639682545116427,1.0485680755234519,1.0639097804569038,1.0507314521620776,1.0507314521620776,0.39607851699818775,1.0105696822968786,1.0050620338601763,1.0074784376208787,1.00446877287373,1.0044688338002972,0.6069904394058603,1.119535450819672,1.1207598371777476,1.1306151347615756,1.121751025991792,1.1217510453368171,1.1226723452815193,0.982685962438654,0.9865168988764045,0.9952198852772466,1.0018256960292105,1.0018256960292105,0.4948723104765735,1.0445413784363253,1.0535456281880702,1.082721181511131,1.0665770141481343,1.0665770561340022,0.4076745425475218,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-08-04,1.0676124580788149,1.0795273042935651,1.0732864020399984,1.0861040776471336,1.0861040776471336,0.8378458044935478,1.0139116268580344,1.0085902359031202,1.0115292596217678,1.0114031210403103,1.0114030666609413,0.5444889492883198,1.1209016393442623,1.1200814111261874,1.1313062197650312,1.1272229822161424,1.1272229092543504,0.9399058545432315,1.0271408503911628,0.9968539325842697,0.9966539196940727,0.970333181195801,0.970333181195801,0.3671827870500704,1.0518649054949605,1.0576275793940269,1.0864356220751592,1.0708526634046558,1.0708525399279083,0.41033111496781777,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-08-05,1.097351496845593,1.0829340992282308,1.1006294856383412,1.0899223374335674,1.0899223374335674,0.5319111770999366,1.016009932634024,1.012271751331809,1.016826393114684,1.0157177680100502,1.0157177765651795,0.5388980282764705,1.1168032786885247,1.1221167571234736,1.1243953006219765,1.1299589603283173,1.129958797567397,0.9495425182890795,1.007955076838789,0.9685392808988764,0.9584129541108986,0.9333638064810589,0.9333638064810589,0.3202091292982103,1.0474227013791353,1.0532254625187942,1.0874373290408574,1.0656404884219959,1.0656405019752868,0.2821897590773057,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-08-06,1.0962885817601005,1.0768444507643808,1.084214863987718,1.0730190156545987,1.0730190156545987,0.7295028275726544,1.0135230125673897,1.0007669197435602,1.0030380931307197,1.0026967102155557,1.0076653098912431,0.7314927401473428,1.1147540983606556,1.1160109226594301,1.111955770559779,1.1251710670314639,1.1251709493738453,1.20135716177939,0.9405708497627118,0.9060674157303371,0.9330783938814531,0.8941122774988589,0.8941122774988589,0.29837120450432336,1.039618939823309,1.0464622323847532,1.0752504055602903,1.0590846088113857,1.0590845911811197,0.43426759774246004,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-08-09,1.0894557726650012,1.0763334643135174,1.095820934222463,1.0840233100790124,1.0840233100790124,0.4114281971222079,1.0164762184887886,1.0150329109129883,1.0158136564545321,1.0170275608228134,1.022067001519278,0.730956297832773,1.1215846994535519,1.1166892130257802,1.1264684865238423,1.1203829685362516,1.1203829265974137,0.8134575020887249,0.9312119358347244,0.8979775280898876,0.929732361376673,0.8945686900958467,0.8945686900958467,0.32684496279911524,1.0464222571979427,1.0491035641394728,1.0833472081935758,1.0658440636209268,1.0658440345840683,0.2958853191576588,0.6666666666666666,0.7777777777777779,0.75,0.8750000000000001,
2010-08-10,1.0896727099730625,1.0773980762114708,1.0897228380242086,1.0805053735825039,1.0805053735825039,0.455774143540252,1.0195072280952395,1.0161834631008029,1.0186960278373463,1.015794769324011,1.0208281961015904,0.6522780916958729,1.1058743852459016,1.1085481682496607,1.1029716655148583,1.1114911080711354,1.111491071351412,1.0848409512359138,0.9195132934247404,0.8831460674157303,0.8996175908221796,0.8685532177088089,0.8685532177088089,0.515302634224814,1.0398991303057745,1.042300246764839,1.0749165032383912,1.0563155927514345,1.0563156415633612,0.4411222105306312,0.7777777777777779,0.7777777777777779,0.8750000000000001,0.8750000000000001,
2010-08-11,1.0796512298522782,1.060364118682894,1.0742699433760967,1.0548286175027353,1.0548286175027353,0.4885368676171969,1.0156991064847922,1.0023776421852413,1.0084911742810305,1.0003082595127348,1.0052647563747177,0.75293851178981,1.0915300546448088,1.0875170284938942,1.0739460953697304,1.0738714090287278,1.0738713413211403,1.572432906078699,0.8745905533649718,0.8485392808988763,0.8532504780114722,0.8169785486079415,0.8169785486079415,0.32077216971646894,1.0220905627632284,1.0232511037857817,1.0426125856897395,1.018771816743898,1.0187717960326983,0.6052393511622505,0.7777777777777779,0.888888888888889,0.75,0.8750000000000001,
2010-08-12,1.0497386263928927,1.0534440599086297,1.0546205746018662,1.055407781575506,1.055407781575506,0.4844974781108758,0.9923836479736327,0.9877281336198752,0.9933785305514736,0.9885199932170428,0.9934180939768951,0.6118064992966645,1.0532786885245902,1.0637720488466758,1.0601243953006219,1.0601915184678523,1.0601915505901467,1.1868705805636501,0.8329432927962894,0.8044943820224718,0.8312619024856596,0.8032861706983113,0.8032861706983113,0.2779006635833501,0.9872338246443471,1.0128861569429755,1.0272119728742417,1.0252870497241973,1.0252869622853191,0.5221394700520655,0.7777777777777779,0.7777777777777779,0.75,0.8750000000000001,
2010-08-13,1.060714552945139,1.0458639625027832,1.0622704539670174,1.04326657242316,1.04326657242316,0.4251730387126356,0.9944820159241784,0.9852738309068174,0.9918984728479581,0.9852069488901198,0.9900887511812972,0.5566363874782443,1.0478142076502732,1.0529172320217095,1.0601243953006219,1.051983584131327,1.0519835364852468,0.8487518594746603,0.8507252760540347,0.8292135280898877,0.8441682600382409,0.8361478776814241,0.8361478776814241,0.2549768751256787,1.007083395803317,1.008003805570552,1.0396076400847911,1.0143332959266518,1.0143333974389237,0.34639025923445893,0.7777777777777779,0.7777777777777779,0.75,0.75,
2010-08-16,1.0491746251973753,1.0430533762909933,1.050227331490939,1.0416362854718348,1.0416362854718348,0.286785737679862,0.9906738399109947,0.9835096723611875,0.9890161559950206,0.9844364272367286,0.9893145857496491,0.47793433946069663,1.044398907103825,1.0508819538670284,1.046993780234969,1.0574555403556773,1.0574558368599802,1.1499113565504453,0.863359856651387,0.8449437752808988,0.872848948374761,0.857142902784117,0.857142902784117,0.19537502513573296,0.9907955661663017,1.0005202096840016,1.0292988258669153,1.0083882844325773,1.0083882112037352,0.3108217062738292,0.7777777777777779,0.7777777777777779,0.75,0.8750000000000001,
2010-08-17,1.0596950148416173,1.0533375824313207,1.0623142278284248,1.0522115774684402,1.0522115774684402,0.41548942116640103,1.0012435222078733,0.9959349671753732,0.9963387628082404,0.9896756601258159,0.9945796291334844,0.5123977779367237,1.069672131147541,1.067842605156038,1.0711817553559086,1.0656634746922025,1.0656634145076802,1.2411753917632915,0.8872249935786151,0.8719101123595505,0.8977055927342257,0.8740301232314012,0.8740301232314012,0.1801327166700181,1.000800400166467,1.0190090557384646,1.0400666717832496,1.026020028755353,1.0260198571026196,0.41254219221886657,0.7777777777777779,0.888888888888889,0.75,0.8750000000000001,
2010-08-18,1.0638381279322473,1.0451826043730879,1.0525223067400298,1.0342571284928253,1.0342571284928253,0.5903622349832965,1.0015543405852854,0.9986193588503083,0.9955597723595768,0.9969181445290625,1.0018579951842832,0.5821233578904704,1.064207650273224,1.067842605156038,1.071872840359364,1.0738714090287278,1.0738713413211403,0.8620381880056243,0.9167056192463443,0.8804494382022472,0.8891013384321224,0.8566864445458694,0.8566864445458694,0.24182585964206715,1.0099247715727622,1.0191691525798254,1.0499999225793024,1.0304992247068576,1.0304991269705739,0.331579594681389,0.7777777777777779,0.7777777777777779,0.8750000000000001,0.8750000000000001,
2010-08-19,1.0433830033981284,1.0273821307356201,1.0212668061335006,1.0038397379754216,1.0038397379754216,0.8625625013646586,1.0,0.993940719667866,0.9972735762745805,0.993142776423449,0.9980640124026453,0.6440168800514985,1.0628415300546448,1.0610583446404342,1.0400829302004146,1.043091655266758,1.0430916812392452,1.6778432131722127,0.8675713679189813,0.8651685393258427,0.8761950286806882,0.8575993153811046,0.8575993153811046,0.23289764729539514,1.01184562552119,1.014406922861952,1.0378964673753712,1.0175095478963103,1.0175091588089793,0.41651065225412354,0.7777777777777779,0.7777777777777779,0.8750000000000001,0.8750000000000001,
2010-08-20,1.0150973205862701,1.004130727767771,1.00764994536253,0.9910764083723294,0.9910764083723294,0.8609467455621301,1.0003886142906446,0.9892620881553118,0.9890161559950206,0.9823561667038538,0.9872239835632286,0.7446176954438166,1.0368852459016393,1.0298507462686566,1.0290255701451279,1.0280437756497949,1.0280438590602883,1.3327675096285125,0.8727187237848045,0.8588764494382023,0.8847992351816444,0.8717480602464629,0.8717480602464629,0.11904283128896039,0.9980390588109794,1.0161676799690194,1.0392320474476107,1.0165322330201196,1.016531986841351,0.37504953742296077,0.7777777777777779,0.7777777777777779,0.75,0.8750000000000001,
2010-08-23,1.0010629150854924,0.9970190421093775,1.0004590073693287,0.9954738279134423,0.9954738279134423,0.6562588702810105,0.9914510140895472,0.9819757178257509,0.9849653885240084,0.9744202775324906,0.9792486482750111,0.4809384164222874,1.039617486338798,1.0359565807327,1.026261230131306,1.018467852257182,1.018467988090305,1.1326187516556967,0.8933083344263764,0.9164044494382022,0.9082217973231357,0.9187585120949338,0.9187585120949338,0.4376030565051277,1.0076436647144658,1.0084840400677433,1.0235808837254186,1.0008957650800352,1.0008956195182197,0.4041488445823141,0.7777777777777779,0.7777777777777779,0.75,0.75,
2010-08-24,0.9928201270174445,0.9759821495022648,0.985574416149569,0.9682740549207137,0.9682740549207137,0.6071311600689971,0.9731095122889487,0.9665592281577224,0.9703981058813628,0.9623238210668523,0.9670921826808219,0.6700998974799132,1.0068306010928962,1.0006784260515604,0.9958534899792674,0.9965800273597812,0.9965800086715316,1.827198255659935,0.9007954655687661,0.8858426516853932,0.9058317877629063,0.8763122318575993,0.8763122318575993,0.2707017896641866,0.9711460670355029,0.9724667889397538,0.9960350085292777,0.9769932091338396,0.9769929894675679,0.5881684135725707,0.6666666666666666,0.7777777777777779,0.75,0.75,
2010-08-25,0.9761176790710453,0.974789740628889,0.9835635596159644,0.9752027269648357,0.9752027269648357,0.5696412585427629,0.9681355555783875,0.9633378829829006,0.9659578159210804,0.9651745416150844,0.9699570243657593,0.6240969887704743,0.9877049180327869,0.9959294436906377,0.9847961299239806,0.9965800273597812,0.9965800086715316,1.5646710003464226,0.8965839543011719,0.8979775280898876,0.8871892447418737,0.9082610680054769,0.9082610680054769,0.2024130303639654,0.9526172177807839,0.9764286184911599,0.989983280927312,0.9890462462024547,0.9890458648567558,0.5826065567049756,0.6666666666666666,0.7777777777777779,0.75,0.75,
2010-08-26,0.9892627385454551,0.9736186512536267,0.984525282218651,0.9673945718761097,0.9673945718761097,0.3905107098408262,0.9775394494060691,0.9647184704433781,0.9564540296196165,0.9459897189454354,0.9506771591274649,0.923467563121379,1.0013661202185793,1.0047489823609226,0.9979267449896336,0.9917920656634748,0.99179207318654,1.1877264483524546,0.9307439433437554,0.9110112359550562,0.9369024856596558,0.9014148790506618,0.9014148790506618,0.1744620953146994,0.9822714388579656,0.9834720391076665,1.0028380090516775,0.9784183780460995,0.978418066243781,0.45535892425215574,0.6666666666666666,0.7777777777777779,0.75,0.75,
2010-08-27,0.9816707056368661,0.9794315191403403,0.9784271860203966,0.9842335886308716,0.9842335886308716,0.5081770344330663,0.9623844246892739,0.95720201115194,0.9536496281705082,0.9610140205493347,0.9657760236768077,0.7407910735998856,0.9979508196721311,1.0013568521031206,0.9930891499654456,1.006155950752394,1.0061561415158349,0.9470177083121064,0.924192750388734,0.8930337528089889,0.9321223709369024,0.8991328617069831,0.8991328617069831,0.15266438769354515,0.96746431591278,0.9709060478339666,0.983138502443558,0.9838748603698461,0.9838750466930545,0.5352884102928516,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-08-30,0.9959654254276757,0.9789417878947736,0.9888529371345839,0.9710626700175808,0.9710626700175808,0.2706063451167056,0.9720991990689237,0.9608068123635982,0.961283842069169,0.9507666896938658,0.955477840276019,0.4296306892687695,1.0020491803278688,0.9986431478968792,1.0027643400138215,0.9931600547195623,0.9931601919259432,0.7454873351945062,0.921853068701307,0.907415775280899,0.9373805449330783,0.9068918758557737,0.9068918758557737,0.29471144178564246,0.9635024863613738,0.9834720391076665,1.0045074914458163,0.9874582057294703,0.9874580633796236,0.37413121609248806,0.6666666666666666,0.7777777777777779,0.375,0.75,
2010-08-31,0.9763562743044714,0.9685297847790236,0.979192130838624,0.9653352781788842,0.9653352781788842,0.4278259350640844,0.9583430474600614,0.9509893637448471,0.9525590384263862,0.948686367522957,0.9533872380895984,0.6704575256896264,0.9808743169398906,0.9891451831750339,0.9889426399447132,0.9904240766073872,0.9904242163214566,1.2068693578953804,0.9199812391211398,0.8894382471910113,0.9239961759082217,0.8890917389319946,0.8890917389319946,0.0808767343655741,0.9678645159960135,0.9787096973360109,1.0031301041968652,0.9899014501640245,0.9899011517144868,0.41073288054989954,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-01,0.986920036564167,0.9899712506525078,0.9890277597910477,0.9874512018374553,0.9874512018374553,0.709458721806153,0.9738866864675012,0.9687835032680048,0.9700085833920926,0.9690269187394133,0.9738284255422338,0.6703263953460649,1.0061475409836065,1.0244233378561736,1.0089841050449204,1.0266757865937073,1.026675914903765,1.5903388828887575,0.9181095031301122,0.9298876853932585,0.9369024856596558,0.9333638064810589,0.9333638064810589,0.19903478785441384,0.9903553068559211,1.0063229428102147,1.0278797775180404,1.0193419242143293,1.0193417760501304,0.6803831805075365,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-02,1.0039695527645398,0.9888853835492579,1.0060980961982544,0.9935647001792713,0.9935647001792713,0.37011725146837265,0.9794824042819991,0.9681699505994036,0.9710213200522444,0.9634024789569102,0.9681762253757056,0.6083613475430942,1.0314207650273224,1.0312075983717774,1.032480995162405,1.0362517099863202,1.0362518731651884,1.1092372587777393,0.9532054303600641,0.9546067415730336,0.9708412523900571,0.9612048836147876,0.9612048836147876,0.1958978483812588,1.0055226546975298,1.00916431857966,1.0374372896001245,1.026834329551078,1.0268341142703796,0.40550172868524265,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-03,1.020628623728968,1.0047482517025723,1.0216821100386262,1.0088378040963846,1.0088378040963846,0.5582763815803838,0.9809590655313448,0.9786776584338985,0.9807587980353198,0.9829725624532549,0.9878433862720724,0.6130820399113082,1.0512295081967213,1.0556309362279512,1.0504492052522458,1.0526675786593709,1.0526677267921085,1.3111303568153567,0.976602715180032,0.9573033258426966,0.9875717017208412,0.9607484710178,0.9607484710178,0.17478383269656142,1.0208499873267172,1.035617051044756,1.0621869337059422,1.053709562268001,1.0537092899138882,0.5083455184005904,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-07,1.007570313851983,0.9956137468603888,1.0120213037426664,0.9961817402135663,0.9961817402135663,0.3757614795082862,0.9869433432337507,0.9768369083894419,0.9806029594376787,0.9704137745041717,0.9752224843757328,0.5189542951147986,1.0437158469945353,1.0515603799185889,1.0511402902557014,1.0560875512995895,1.0560877181205768,1.1282334481282987,0.9644361270736487,0.9438202247191011,0.9799235181644359,0.9374715198539479,0.9374715198539479,0.09788859843153026,1.0270529485496094,1.0386184956421167,1.0694907731035121,1.0498004737869282,1.0498001267959995,0.3343728220615767,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-08,1.0090670424223565,1.0060683932585537,1.0152780059942692,1.0094384463581432,1.0094384463581432,0.5278281185178716,0.9794046705433228,0.970394172020472,0.9767858836482779,0.9714154310802685,0.9762287661165108,0.5337601029969244,1.0512295081967213,1.0712347354138398,1.058742225293711,1.0738714090287278,1.0738713413211403,1.5297597456849998,0.9667758087610758,0.9415730786516854,0.9847036328871893,0.9539023277042445,0.9539023277042445,0.11598632616127086,1.039618939823309,1.0580678387044073,1.0813856014388914,1.070608327559621,1.070607914262839,0.5139702365497356,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-09,1.0364850982644527,1.0228894044048877,1.0285452214523125,1.0214509720545144,1.0214509720545144,0.5341492172318173,0.9891194449229728,0.978447577141909,0.9827062936319348,0.9735727545651383,0.9783970644485269,0.4096869561070977,1.0867486338797814,1.0854816824966078,1.0932964754664825,1.0882352941176472,1.0882354096504352,1.2329835143561632,0.982685962438654,0.9460673707865168,0.9890057839388146,0.945230442720219,0.945230442720219,0.1512970038206314,1.06066911123198,1.0665919660127432,1.0973288603062712,1.0712191101643114,1.0712188606039255,0.42809625975374777,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-10,1.0390663911126492,1.0215905866332078,1.0383808460049109,1.0213651197518498,1.0213651197518498,0.43387410205463,0.9869433432337507,0.9839698426150542,0.9835631916944455,0.9861314808761875,0.9910178922779973,0.526750590086546,1.0901639344262295,1.0909090909090908,1.0926053904630268,1.0930232558139537,1.0930231705525468,0.9503759704929391,0.97098732002867,0.9406741573033708,0.9445506692160612,0.9205842081241443,0.9205842081241443,0.1554795897848381,1.0532655497593868,1.0585080139744514,1.0909849206976874,1.0726036039423128,1.0726035730364918,0.37828279377400004,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-13,1.0431444125312197,1.0312999121211488,1.0481071744984862,1.0345145558580613,1.0345145558580613,0.49259809166139,0.9996891816225879,0.9970854043148717,1.0011685674678106,0.9986132058732758,1.0035614498463696,0.6283885272870324,1.1058743852459016,1.1065128222523744,1.1091913614374567,1.1114911080711354,1.111491071351412,1.1474843600350497,0.9775385129836913,0.9393258426966291,0.9799235181644359,0.9456868553172066,0.9456868553172066,0.14510355921978685,1.063790565430108,1.0736353025889134,1.1091819106802963,1.0873848964247756,1.0873847168682087,0.37949082361944325,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-14,1.045552140686809,1.0321516419296766,1.0493093123524557,1.0305676169337445,1.0305676169337445,0.4870957881176445,0.9981347244600097,0.9964717979570562,1.000467383363223,0.9927576311680673,0.9976770037536903,0.5782252104045967,1.105191256830601,1.104477679782904,1.11333800967519,1.1053351573187415,1.1053350171270169,0.9813869133739531,0.9611605071988532,0.9707865168539327,0.9813576003824092,0.9639434504792334,0.9639434504792334,0.26330182988135936,1.0653513065358953,1.0771970441108678,1.1081802037145985,1.0915383207508829,1.0915381254532674,0.3983984038700685,0.6666666666666666,1.888888888888889,0.75,0.75,
2010-09-15,1.0410837482630866,1.0260619934658268,1.0458559027135985,1.0310180327791623,1.0310180327791623,0.5280464638965916,0.9998445325226476,0.996778662495066,1.0013242814257335,0.9972262884704833,1.0021675946967603,0.5677347829196767,1.0976775956284153,1.1173676390773404,1.1036627505183136,1.1176470588235294,1.117647212867247,1.3970207649827808,0.9817500710458553,0.9887640449438202,0.9937858986615679,1.0031948881789137,1.0031948881789137,0.27532676452845367,1.073195127318869,1.0820393082426984,1.1178630204653872,1.1003338125892193,1.1003337187061488,0.419109829591265,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-16,1.0410837482630866,1.0272543380463857,1.047844874516412,1.031918998330846,1.031918998330846,0.43282604423677373,1.004119056565152,0.9967018869189335,1.003349754746037,0.9990754680139324,1.0040260898324094,0.5584960541687528,1.105191256830601,1.1065128222523744,1.11333800967519,1.110123119015048,1.1183362042033098,0.9592240132048173,1.0364997175245803,1.0408988764044944,0.9961759082217972,0.9557280237334551,0.9557280237334551,1.0796300020108587,1.0814790393315499,1.1072113780306907,1.1247912672257767,1.1261909412798996,1.1261907243752163,0.6365224045806742,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-17,1.0493264664668593,1.0458852177080797,1.0517135880603947,1.051417881955122,1.051417881955122,1.2398196467171771,1.00971477437965,1.0016873829694974,1.010360692153957,1.0030819710422514,1.0080523185401982,1.2394678492239468,1.114070969945355,1.113975576662144,1.1112646855563233,1.1142271545827633,1.122470588676886,1.4774030525951134,0.9836218538314527,0.9582022471910112,0.9464626673040152,0.9233226837060703,0.9233226837060703,0.4820028152020913,1.111293329236647,1.1123739198855795,1.142236955072594,1.1213045664265846,1.12130454770549,0.6193175451303005,0.6666666666666666,0.6666666666666666,0.75,0.75,
2010-09-20,1.0683065858537277,1.0867880421326774,1.0754939659608573,1.0903084482547787,1.0903084482547787,0.9677394702941112,1.0122018110235769,1.0131154389816135,1.0135546160923354,1.0154095084973154,1.0204409745103868,0.8518107908351811,1.1113387978142075,1.1261872455902306,1.1216309606081547,1.1320108755129958,1.1403861092433167,0.9392395003362338,0.9672437544574752,0.9595505617977529,0.9636711281070744,0.9612048836147876,0.9612048836147876,0.3810577116428715,1.104850264771882,1.1356651109119542,1.1512937743562959,1.1533105098418575,1.1533101454858947,0.6429397214971917,0.6666666666666666,0.6666666666666666,0.75,0.75,
